"review.id","review.review_data","review.rating","review.title","review.review","review.verified_purchase","product.position.page","product.position.position","product.position.global_position","product.asin","product.price.discounted","product.price.current_price","product.price.currency","product.price.before_price","product.price.savings_amount","product.price.savings_percent","product.reviews.total_reviews","product.reviews.rating","product.url","product.score","product.sponsored","product.amazonChoice","product.bestSeller","product.amazonPrime","product.title","product.thumbnail"
"R18VZE3FZPND2G","Reviewed in the United States on October 18, 2021",5,"Best Budget option for next gen gaming","Very affordable next gen system came with everything you need for budget high powered gaming system. Comes with the console much smaller than the x box one much easier to store and fits very easily on a shelf or desk, a free HDMI chord, a power chord and a controller which feels much durable than previous x box box controllers. The console does have a cooling fan on top which makes for longer gameplay without overheating and the only downside to the console which isn’t really a downside if you hate going in public is the system doesn’t have a insert slot to put physical copies of your gaming disk. Overall a great gaming system with great performance at a lower cost. You may need to buy more storage for this system if you’re a true gamer like me for hours and hours of gaming fun :)",true,1,7,"17","B08G9J44ZN",false,0,"USD",0,0,0,7405,4.7,"https://www.amazon.com/dp/B08G9J44ZN","34803.50",false,false,false,false,"Xbox Series S","https://m.media-amazon.com/images/I/71NBQ2a52CL._AC_UY218_.jpg"
"R2GXX87I71YPBJ","Reviewed in the United States on October 18, 2021",5,"Excelente","Es el mejor xbox que he tenido, pequeño, poderoso, súper silencioso y rápido y unas gráficas excelentes, lo único malo es el poco espacio en disco duro por lo demás y es una excelente compra",true,1,7,"17","B08G9J44ZN",false,0,"USD",0,0,0,7405,4.7,"https://www.amazon.com/dp/B08G9J44ZN","34803.50",false,false,false,false,"Xbox Series S","https://m.media-amazon.com/images/I/71NBQ2a52CL._AC_UY218_.jpg"
"R2HPYI6803OCLF","Reviewed in the United States on October 17, 2021",5,"At $356 it not bad.","At that $356 price that literally is what you pay over the counter in taxes, so $20 more with Amazon taxes for a system sold out or being gouged out at $400 -$500 is not bad. Got mines early works great. Box looked a little rough though.",true,1,7,"17","B08G9J44ZN",false,0,"USD",0,0,0,7405,4.7,"https://www.amazon.com/dp/B08G9J44ZN","34803.50",false,false,false,false,"Xbox Series S","https://m.media-amazon.com/images/I/71NBQ2a52CL._AC_UY218_.jpg"
"cr-translate--1886700907",,,"","",false,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R3CP9J4NB5I809","Reviewed in the United States on September 17, 2021",5,"Works really well and would recommend this product","Works perfectly fine and the WIFI adapter works way better then my PS4.",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R1X7R54MAFKGHP","Reviewed in the United States on August 24, 2021",5,"Expensive but they're hard to come by currently .","But it's a GREAT product.. especially with the Ultimate Game Live Pass out whatever it's call where you pay 14.99 a month and you get like 200 games power month to play as much as you want for for free!! And they alternate out every so often, it's a great idea, and money saver.. and the XBox One S work was like a CHARM anyways.. the nothing runs and plays beautifully.. I love it.. grate beat investment for myself, a",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R24AXSZ1VPMGV4","Reviewed in the United States on August 13, 2021",5,"Muy buen producto, recibido en buenas condiciones sin daños","Lo recibí sin ningún daño muy bueno, recomendable la comprar.",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R1O61OGVC76I5K","Reviewed in the United States on August 13, 2021",5,"Works great","Great except it was missing the power cord",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"RG8JKW6CP8W39","Reviewed in the United States on July 26, 2021",2,"Disappointed","The Xbox was like new but was not the model they were displaying. It was supposed to have 1TB of memory but only had 500GB",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R30MZ5PIHL0174","Reviewed in the United States on July 24, 2021",5,"This was a fift for a grand daughter and she is so happy with it.","This was was a gift and is being enjoyed by a very Good granddaughter. Very studious and A/B in school.",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R18CH6OBF8AM3M","Reviewed in the United States on July 21, 2021",5,"Outstanding!","PERFECT!",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R2N55BFRNY52GJ","Reviewed in the United States on July 15, 2021",5,"Great Buy","Came on time and working great! My husband was glad anyway! 😂",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"RX2Y0P4VUXKV0","Reviewed in the United States on July 2, 2021",1,"Cannot tell it’s new from banged up box","Arrived in the Xbox box, all banged up. Couldn’t tell it’s new at all. Returned without even opening it.",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R2PNI2H44SDMJ0","Reviewed in the United States on July 1, 2021",5,"shipped early","Good shape and works good so far",true,1,8,"18","B08GGDT47N",false,609,"USD",0,0,0,1460,4.7,"https://www.amazon.com/dp/B08GGDT47N","6862.00",false,false,false,false,"Xbox One S","https://m.media-amazon.com/images/I/61p7CnmDNlL._AC_UY218_.jpg"
"R3JIZKS162E2N3","Reviewed in the United States on September 25, 2021",5,"Still better than the ps4","This here Xbox one is simply superior to the ps4.",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R1K3CSQVA8P3WM","Reviewed in the United States on September 1, 2021",1,"Wouldn’t work","I bought this Xbox brand new and the first time I plugged it in, it wouldn’t work at all. I tried hard restarts, unplugging and plugging in again, leaving it on to run through initializing… nothing, I straight up wasted $500",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R2TO55SF5JK4EV","Reviewed in the United States on July 21, 2021",5,"It stopped working 2 months after the purchase","This product didn't last long",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R35J4GYGYQU4U5","Reviewed in the United States on June 20, 2021",5,"Honest","Just as seller said",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R181PB2DOXU738","Reviewed in the United States on June 13, 2021",5,"Happy","I liked the fact that I was able to buy one when no retailer in my area had none available. Happy that I got what I paid for, what I expected. Brand new & it works great. I also received it 5 days earlier than anticipated. I am very happy & so is my daughter.",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R2RBJ2EHUQKGEL","Reviewed in the United States on June 3, 2021",5,"🤗","It came in and was PERFECT! I love it so much!",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R70G1QV9JE1IQ","Reviewed in the United States on May 30, 2021",5,"Kid love it","My son loves it",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R33DQQ2K4N82W3","Reviewed in the United States on May 30, 2021",5,"Works perfect","Still have it now, works just fine, not exactly 1 tb more like 870 something gb but close enough",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R26ZVPSFCD7R6Q","Reviewed in the United States on May 22, 2021",5,"👍🏼","👍🏼",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"R7G6PJOC4ZBUT","Reviewed in the United States on May 8, 2021",5,"Dope","I play every moment I can",true,1,9,"19","B073858Q9X",false,0,"USD",0,0,0,3555,4.7,"https://www.amazon.com/dp/B073858Q9X","16708.50",false,false,false,false,"Microsoft Xbox One S 1Tb Console - White [Discontinued]","https://m.media-amazon.com/images/I/61zjj2sgXML._AC_UY218_.jpg"
"cr-translate--1470608755",,,"","",false,1,10,"110","B097VYRPQW",false,59.99,"USD",0,0,0,9,4,"https://www.amazon.com/dp/B097VYRPQW","36.00",false,false,false,false,"Sponsored Ad - Demon Slayer: The Hinokami Chronicles - Xbox Series X","https://m.media-amazon.com/images/I/81wSYaUuhaL._AC_UY218_.jpg"
"R296BX930HRR23","Reviewed in the United States on October 21, 2021",5,"Great game","It's a pretty good game. Easy controls, beautiful anime graphics, It's fun.",true,1,10,"110","B097VYRPQW",false,59.99,"USD",0,0,0,9,4,"https://www.amazon.com/dp/B097VYRPQW","36.00",false,false,false,false,"Sponsored Ad - Demon Slayer: The Hinokami Chronicles - Xbox Series X","https://m.media-amazon.com/images/I/81wSYaUuhaL._AC_UY218_.jpg"
"RYON0E5T2BC9A","Reviewed in Japan on October 18, 2021",,"操作性は良いですよ","ゲームディスクとダウンロードコードが入ってますよ説明書はないですゲーム自体は全て日本語対応です、アケコンでプレイしてますアケコンと相性良いです",true,1,10,"110","B097VYRPQW",false,59.99,"USD",0,0,0,9,4,"https://www.amazon.com/dp/B097VYRPQW","36.00",false,false,false,false,"Sponsored Ad - Demon Slayer: The Hinokami Chronicles - Xbox Series X","https://m.media-amazon.com/images/I/81wSYaUuhaL._AC_UY218_.jpg"
"R15J6D0VPCC5H","Reviewed in Japan on October 17, 2021",,"国内版と一緒です","Xbox one は国内版はDL販売のみですのでパッケージ版が欲しい方は北米版をどうぞ日本語吹替、字幕有りますDLCが付属してましたが日本サーバーは弾かれますので、北米サーバーで入力しましょう認識されましたら、日本サーバーに戻しても反映されます今後発売予定のDLCやアプデは日本サーバーでも問題有りませんゲームの内容は他の方に全集中でお任せします（笑）",true,1,10,"110","B097VYRPQW",false,59.99,"USD",0,0,0,9,4,"https://www.amazon.com/dp/B097VYRPQW","36.00",false,false,false,false,"Sponsored Ad - Demon Slayer: The Hinokami Chronicles - Xbox Series X","https://m.media-amazon.com/images/I/81wSYaUuhaL._AC_UY218_.jpg"
"R25PG6330XWY9R","Reviewed in Mexico on October 17, 2021",,"Demon slayer!!!","Llego en la fecha esperada y bien protegido, todo bien.",true,1,10,"110","B097VYRPQW",false,59.99,"USD",0,0,0,9,4,"https://www.amazon.com/dp/B097VYRPQW","36.00",false,false,false,false,"Sponsored Ad - Demon Slayer: The Hinokami Chronicles - Xbox Series X","https://m.media-amazon.com/images/I/81wSYaUuhaL._AC_UY218_.jpg"
"cr-translate--4458546",,,"","",false,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R1MJU86VPYFZZG","Reviewed in the United States on September 14, 2021",5,"Great purchase","It came brand new condition. Everything works perfectly on it.",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R31AL0HM8AG3DM","Reviewed in the United States on August 27, 2021",2,"Muy usado muy caro","Muy usado roto",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"RI0G0XE7YT868","Reviewed in the United States on August 19, 2021",5,"Xbox One 500g can be enjoyed by all the family","The Xbox One 500g has been enjoyed by my grandsons and their father. It brings the guys together and they can enjoy the game and their togetherness",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R2YP9J2N7FCGOA","Reviewed in the United States on July 21, 2021",5,"Two thumbs up!","Exactly what we ordered. No complaints so far!",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R20WGGVKHU2WWI","Reviewed in the United States on June 13, 2021",5,"Outlasts!","I have had this console for years! I bought it as a Birthday gift for my son, who would use it for 8+ hours everyday if I let him. We have thankfully had no issues and would recommend this specific one over the rest. I didn't realize I never write a review...sorry for the late response!",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R2WYOQ6JW80WK4","Reviewed in the United States on February 14, 2021",1,"DO NOT BUY FROM PIGGY TECH","I gave this one star because zero wasn’t an option.. This product was purchased for my son for Christmas. It not only came with game passes, Xbox live cards, and other bundle accessories that were already used. After paying almost $600 for this this scam after shipping, I still had to go buy half of everything “included” all over again, just to get it to work. Supposedly this was brand new in the box, never opened!! It worked for a total of 5 weeks and will not power on and When does the screen is black. I contacted the company and they refused to take it back and refund after 30 days or at the least even try to replace it with a working console. They are absolute frauds and could use some real lessons on not scamming people and practicing better customer service!!",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R61SCYGFZGB7M","Reviewed in the United States on January 20, 2021",5,"Great 👍🏼","Awesome look new Xbox thank you",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R2RIVU4ZGLXU7A","Reviewed in the United States on December 21, 2020",4,"Great deal","Seems to work well, in good condition. Only down side was it did not come in a box as it was a gift but other than that everything was perfect.",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R38PMDZPSONIEY","Reviewed in the United States on December 9, 2020",1,"Questionable advertisement and product.","This product was NOT advertised appropriately. According to the photos it was going to be packaged in a mine craft box and new. This product was used and had a sticky residue on the outside of the Xbox. The remote controller also had some white crusty stuff (?) around the joy stick.",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R2ABRMM4OJSIFV","Reviewed in the United States on December 3, 2020",1,"Quality","No controller, empty game box, and package looked smashed when delivered, very unhappy!!!!!",true,1,11,"111","B01L1Y0RZQ",false,0,"USD",0,0,0,1381,4.7,"https://www.amazon.com/dp/B01L1Y0RZQ","6490.70",false,false,false,false,"Xbox One S 500GB Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/71c7C-q7K6L._AC_UY218_.jpg"
"R1KC4NDISEIWMD","Reviewed in the United States on July 25, 2021",5,"Great product","Worth the price and has lasted many years",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R1GX4KO06HUKH4","Reviewed in the United States on July 23, 2021",5,"Good","It's a good game console it's really nice my son loves it",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R2NYJ6T7QFKRO0","Reviewed in the United States on July 16, 2021",5,"It's a grass pod from Minecraft","The kids were so excited for it plus they had their own remote control...",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R3MQWGWP71KZ1W","Reviewed in the United States on July 7, 2021",4,"Console is Amazing, Controller has Issues","The console itself works and looks fantastic.To date I have not had troubles with it whatsoever!I absolutely love the console....with that being said, the Creeper controller began functioning oddly about a week after using it.When in game, if you stop moving/stand idle for about 15 - 30 seconds your character begins slowly walking forward on it's own.Using the joystick you can stop it by briefly backing up but after another short span it will do it again.It happens on any game or any keyboard where the joystick is usable.",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R2J43O8SYHCMCM","Reviewed in the United States on June 23, 2021",1,"Disappointed","I receive damaged Xbox very disappointed",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R2NWKWO4VZLE5H","Reviewed in the United States on May 10, 2021",5,"Very happy","Packaging was great! It came with everything promised! Very happy!!!",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R2GLVSSTJLJPRA","Reviewed in the United States on December 2, 2020",2,"Watch out!! Region specific DVD & Blu-ray","This has actually been and is a cool product. It runs great expcet...That I live in the US and the Xbox we receive is DVD locked to South East Asia and so we cannot watch any DVDs or blue rays. There was no indication that this Xbox would be a difrent region format.This Xbox was shipped from the US, wich I'm pretty sure means so one got a shipment in from Asia and started selling them not noing about region formatting.",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R50D9DRHM68BC","Reviewed in the United States on November 25, 2020",5,"GREAT console for the Minecraft Lover!","Bought this for our son's birthday, he is a HUGE Minecrafter. The system has worked flawlessly. We bought additional PIG controllers to go with the system. It's such a cute console, it's completely Minecraft themed and I love it!",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R12ZSBFK1NSAP4","Reviewed in the United States on July 15, 2020",5,"Great design, love the Creeper and Piggy 🐷 controllers.","Love it! The Minecraft design is great. Redstone design on the back side. Controller work better that the generic one I bought.",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R31LPYIPH6HQJ8","Reviewed in the United States on June 16, 2020",1,"Won't stay on longer than a few seconds","Got this for my son's birthday, since day one it won't stay on. It'll turn on for about 2 minutes and then shut off, after that it won't even boot up. I've replaced the power cord, tried cleaning the fan, it can't be overheating since it won't even stay on long enough to heat up so there must be an internal problem. Unfortunately since it's been over 30 days since it arrived I'm out almost 500 dollars since they don't accept returns after that time period. Very disappointed.",true,1,12,"112","B0753FNRJY",false,698,"USD",0,0,0,501,4.7,"https://www.amazon.com/dp/B0753FNRJY","2354.70",false,false,false,false,"Xbox One S 1TB Limited Edition Console - Minecraft Bundle [Discontinued]","https://m.media-amazon.com/images/I/511PecgfrxL._AC_UY218_.jpg"
"R33Z4X7W8P4HZK","Reviewed in the United States on October 9, 2021",3,"Its better than 2020 version","It’s the next version of the over priced time suck these things tend to be.However if you are , like myself, semi-addicted to video sports games then you’ll find enjoyment in the time spent in leading “your team-player-what-have-you” to victory (while your gut continues to expand… the result of playing football on a tv inside instead of tossing one outside).Thank you, EA Sports, for our latest fix.",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"R1U6RQYRDAVFWC","Reviewed in the United States on October 9, 2021",5,"Works well","As advertised no issues",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"R5HYQ8EF0G0JP","Reviewed in the United States on October 8, 2021",2,"Full of glitches","The game is full of glitches and it wouldn’t play certain players even though they were at the top of the depth chart.EA mailed it in again with Madden.",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"ROGONRK81850P","Reviewed in the United States on October 5, 2021",5,"Good game","Good game",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"R16D4EEF9U47G6","Reviewed in the United States on October 3, 2021",5,"Fun fun fun","Our grandson absolutely loved this !",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"R1OWHLIHD4JI7C","Reviewed in the United States on September 30, 2021",1,"Why can this not be returned?","I did not know that when I preordered this item that it could not be returned and I had already purchased one and now I am stuck with two.",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"RAVTVAD36KVFM","Reviewed in the United States on September 29, 2021",5,"My baby love his game","Great buy",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"R2KNPXBWE0SS8J","Reviewed in the United States on September 28, 2021",5,"Very cool","My sons love it22 and 11 years old",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"R27YQ4Z8ZHCEYJ","Reviewed in the United States on September 26, 2021",2,"getting worse","I think the graphics are poor compared to the show.",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
