"review.id","review.review_data","review.rating","review.title","review.review","review.verified_purchase","product.position.page","product.position.position","product.position.global_position","product.asin","product.price.discounted","product.price.current_price","product.price.currency","product.price.before_price","product.price.savings_amount","product.price.savings_percent","product.reviews.total_reviews","product.reviews.rating","product.url","product.score","product.sponsored","product.amazonChoice","product.bestSeller","product.amazonPrime","product.title","product.thumbnail"
"R1TLN7OGUJD8VF","Reviewed in the United States on October 21, 2021",1,"Didn't work","This crappy block wouldn't power my Xbox.I had to go and buy one specifically built by Xbox and wasted my money on this brick.",true,1,2,"11","B07FFN4H9G",false,0,"USD",0,0,0,5153,4.5,"https://www.amazon.com/dp/B07FFN4H9G","23188.50",false,false,true,false,"Power Supply Brick Power Adapter for Xbox One, [Upgraded Version] UKor Xbox AC Adapter Replacement Charger Power Cord Cabl...","https://m.media-amazon.com/images/I/41mgtu12+HL._AC_UY218_.jpg"
"R3K5N4IH11ORPZ","Reviewed in the United States on October 21, 2021",5,"Fixed my Xbox One","My Xbox One stopped turning on.I thought it was dead and the repair costs would exceed the value of the machine so it sat for long time unused.Then I saw a youtube video where some turn on problems were solved by replacing the power brick.So, I bought this one and my Xbox One power issues were instantly resolved.Would recommend this item.",true,1,2,"11","B07FFN4H9G",false,0,"USD",0,0,0,5153,4.5,"https://www.amazon.com/dp/B07FFN4H9G","23188.50",false,false,true,false,"Power Supply Brick Power Adapter for Xbox One, [Upgraded Version] UKor Xbox AC Adapter Replacement Charger Power Cord Cabl...","https://m.media-amazon.com/images/I/41mgtu12+HL._AC_UY218_.jpg"
